id;size;price;price_m2;location;address;street;number;address_geopy;lat;long;hhSize;hhF;hhM;title;link;timestamp;inactive-stamp;active
7491413;15;340.0;22.66666666666667;Petershausen-West;Schneckenburgstraße 27, Konstanz;Schneckenburgstraße;27;27, Schneckenburgstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6767454;9.172478522274881;5.0;2.0;2.0;15qm Zimmer zur Untermiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7491413.html;20190810-0850;20190908-2050;False
7491558;11;271.0;24.63636363636364;Wollmatingen;Brandenburger Straße 34, Konstanz;Brandenburger Straße;34;34, Brandenburger Straße, Wollmatingen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68770135;9.14587034382644;3.0;1.0;1.0;Zimmer in entspannter WG in Wollmatingen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7491558.html;20190810-0850;20190812-0850;False
7492104;15;390.0;26.0;Altstadt;Kreuzlingerstraße 5, Konstanz;Kreuzlingerstraße;5;Wok, 5, Kreuzlinger Straße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6580369;9.1708934;5.0;2.0;2.0;15m2 Zimmer am Schnetztor;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7492104.html;20190810-1250;;True
7492040;16;400.0;25.0;Fürstenberg;Buhlenweg 36, Konstanz;Buhlenweg;36;36, Buhlenweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6874776;9.16220435114964;3.0;0.0;2.0;Schönes, helles Zimmer in einer 3er WG.;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7492040.html;20190810-1250;;True
7491963;16;285.0;17.8125;Fürstenberg;Cherisystrasse 14, Konstanz;Cherisystrasse;14;14, Cherisy-Straße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68034785;9.1612618;6.0;2.0;3.0;Zimmer in Cherisy-WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7491963.html;20190810-1250;;True
7492767;20;500.0;25.0;Wollmatingen;Engelsteig, Konstanz;Engelsteig;;Engelsteig, Wollmatingen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6922456;9.1448709;4.0;1.0;2.0;Großes, helles Zimmer in moderner Haushälfte;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7492767.html;20190810-1650;;True
7492732;16;300.0;18.75;Königsbau;Rauhgasse 1, Konstanz;Rauhgasse;1;1, Rauhgasse, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6792079;9.185228544466687;3.0;1.0;1.0;großes, helles Zimmer in Uni Nähe zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7492732.html;20190810-1650;20190821-2050;False
5712837;16;360.0;22.5;Industriegebiet;Robert-Bosch-Straße 3, Konstanz;Robert-Bosch-Straße;3;Freie Waldorfschule Konstanz, 3, Robert-Bosch-Straße, Unterlohn, Konstanz-Industriegebiet, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6747777;9.14759152619465;5.0;2.0;1.0;2* 16m² Zimmer in netter 5 erWg;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Industriegebiet.5712837.html;20190810-2050;20190811-0850;False
7493383;20;500.0;25.0;Altstadt;Marktstätte 26, Konstanz;Marktstätte;26;Mensing Galerie, 26, Marktstätte, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66040170000001;9.1755052;2.0;0.0;1.0;WG-Zimmer in Altbauwohnung;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7493383.html;20190810-2050;20190822-2050;False
7493587;13;345.0;26.538461538461537;Königsbau;Jacob-Burckhardt-Str. 4a, Konstanz;Jacob-Burckhardt-Str.;4a;Sonenbühl West I, 4a, Jacob-Burckhardt-Straße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68163495;9.18517238277977;3.0;2.0;0.0;Möbliertes Zimmer nahe Uni zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7493587.html;20190811-0850;20190905-1250;False
7482543;12;365.0;30.41666666666667;Altstadt;Niederburggasse 8, Konstanz;Niederburggasse;8;8, Niederburggasse, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.665787200000004;9.17585518389138;4.0;2.0;1.0;Zimmer in gemütlicher 4er WG im Herzen der Niederburg;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Niederburg.7482543.html;20190811-1250;20190812-2050;False
7494118;16;579.0;36.1875;Petershausen-West;Reichenaustraße 32, Konstanz;Reichenaustraße;32;Pssst, 32, Reichenaustraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67138535;9.17084588847941;7.0;2.0;4.0;Möbliertes Zimmer in komplett ausgestatteter WG direkt am Seerhein - ideale Lage für Studenten/Berufstätige!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7494118.html;20190811-1250;;True
7494210;11;303.0;27.54545454545455;Königsbau;Jacob-Burckhardt-Straße. 35, Konstanz;Jacob-Burckhardt-Straße.;35;Sonnenbühl Ost Hochhaus, 35, Jacob-Burckhardt-Straße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68077260000001;9.19012443164491;4.0;0.0;1.0;-NACHMIETER GESUCHT;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7494210.html;20190811-1250;;True
7494881;15;370.0;24.66666666666667;Fürstenberg;Mondrauteweg. 15, Konstanz;Mondrauteweg.;15;15, Mondrauteweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68481565;9.16166795;3.0;2.0;0.0;Mädels WG sucht männliche Verstärkung;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7494881.html;20190811-1650;;True
7494714;10;300.0;30.0;Fürstenberg;Fürstenbergstraße 87, Konstanz;Fürstenbergstraße;87;Anna Maria, 87, Fürstenbergstraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68443795;9.156123150627591;6.0;2.0;3.0;möbiliertes WG-Zimmer in 6er-WG mit tollen Mitbewohnern und Terrasse;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7494714.html;20190811-1650;;True
7494667;15;380.0;25.33333333333333;Fürstenberg;Bücklestraße 70b, Konstanz;Bücklestraße;70b;70b, Bücklestraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6773248;9.17009401050932;2.0;0.0;1.0;Zimmer in 2er WG mit Balkon in Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7494667.html;20190811-1650;20190820-2050;False
7492585;16;352.0;22.0;Altstadt;Bodanstraße, Konstanz;Bodanstraße;;Bodanstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6584666;9.1710658;4.0;1.0;2.0;Zwischenmiete in der schönsten WG der Altstadt;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7492585.html;20190811-1650;20190820-1650;False
7494468;27;350.0;12.962962962962965;Dingelsdorf;Zur Schiffslände 7, Konstanz;Zur Schiffslände;7;7, Zur Schiffslände, Dingelsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.74042425;9.15705215482898;2.0;1.0;0.0;2 Zimmer für dich allein am See :);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Dingelsdorf.7494468.html;20190811-1650;20190813-1650;False
7494376;22;360.0;16.363636363636363;Allmannsdorf;Egger Str. 2, Konstanz;Egger Str.;2;2, Egger Straße, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68512;9.200553394588571;4.0;2.0;1.0;Schönes helles Zimmer in Uni-Nähe zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7494376.html;20190811-1650;20190903-0850;False
7495516;20;522.0;26.1;Altstadt;Hussenstrasse, Konstanz;Hussenstrasse;;Hussenstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.659957399999996;9.172466199999999;5.0;2.0;2.0;Großes Zimmer mitten in der Altstadt! (Unbefristet frei!);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7495516.html;20190811-2050;20190821-1250;False
6747180;23;404.0;17.565217391304348;Altstadt;Kanzleistraße 16, Konstanz;Kanzleistraße;16;WMF, 16, Kanzleistraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6605586;9.1741058;3.0;1.0;1.0;23 qm Zimmer, Super Altstadtlage;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.6747180.html;20190812-0850;20190817-1650;False
7487847;18;360.0;20.0;Petershausen-Ost;Buchnerstr., Konstanz;Buchnerstr.;;Buchnerstraße, Petershausen-Ost, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6699809;9.1842953;4.0;3.0;0.0;Schönes Zimmer in Altbau-WG mit Balkon;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7487847.html;20190812-1250;20190817-0850;False
7497072;15;500.0;33.333333333333336;Paradies;Brüelstr. 20, Konstanz;Brüelstr.;20;20, Brüelstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6641114;9.16617594866667;2.0;0.0;1.0;Gemütliches Zimmer in 2er-WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7497072.html;20190812-1650;20190826-1250;False
7497034;16;351.0;21.9375;Altstadt;Schottenstr. 17, Konstanz;Schottenstr.;17;17, Schottenstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66305555;9.1710514;5.0;1.0;3.0;Studenten WG sucht neue/n Mitbewohner/in;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7497034.html;20190812-1650;20190922-2050;False
7496927;16;387.0;24.1875;Petershausen-West;Wollmatingerstraße 50, Konstanz;Wollmatingerstraße;50;50, Wollmatinger Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67766575;9.17525175;6.0;2.0;3.0;WG-Zimmer in 6er WG, Konstanz-Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7496927.html;20190812-1650;20190828-1250;False
7498328;14;285.0;20.357142857142858;Allmannsdorf;Jakobstraße 27, Konstanz;Jakobstraße;27;27, Jakobstraße, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.677861;9.20497456879647;5.0;2.0;2.0;WG-Zimmer in 5er-WG mit Garten und Balkon;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Staad.7498328.html;20190812-2050;20190814-1250;False
7467525;13;281.0;21.615384615384613;Paradies;Rheingutstr. 40, Konstanz;Rheingutstr.;40;Europahaus, 40, Rheingutstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66805455;9.164616280961651;2.0;0.0;1.0;13 qm Zimmer - Perfekte Lage zur HTWG und zum See;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7467525.html;20190812-2050;20190823-0850;False
7497920;11;425.0;38.63636363636363;Dettingen;Am Rathaus 2, Konstanz;Am Rathaus;2;2, Am Rathaus, Dettingen, Dettingen-Wallhausen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.73500445;9.11726398488131;14.0;1.0;10.0;WG Zimmer ab September;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Dettingen.7497920.html;20190812-2050;20190823-1650;False
7497677;20;450.0;22.5;Altstadt;Raueneckgasse 5, Konstanz;Raueneckgasse;5;5, Raueneckgasse, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.65919235;9.175874290212152;3.0;1.0;1.0;WG Zimmer in der Altstadt spätere Übernahme möglich;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7497677.html;20190812-2050;20190825-1250;False
7497737;20;440.0;22.0;Altstadt;Sankt-Johann-Gasse 9a, Konstanz;Sankt-Johann-Gasse;9a;Sankt-Johann-Gasse, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66420770000001;9.1753246;4.0;0.0;3.0;Großes möbliertes Zimmer in Altstadt Konstanz für September;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7497737.html;20190812-2050;;True
7499045;16;314.0;19.625;Paradies;Rheingutstraße, Konstanz;Rheingutstraße;;Rheingutstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6668128;9.1707412;6.0;3.0;2.0;Zimmer im Studenten Wohnheim;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7499045.html;20190813-0850;20190918-2050;False
6999809;16;600.0;37.5;Fürstenberg;Cherisy-Str., Konstanz;Cherisy-Str.;;Cherisy-Straße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6800711;9.1612396;6.0;2.0;3.0;16qm Zimmer in der Cherisy zur Zwischenmiete (7 Wochen);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.6999809.html;20190813-0850;20190901-2050;False
7498591;13;330.0;25.384615384615394;Petershausen-West;Jahnstr. 21, Konstanz;Jahnstr.;21;21, Jahnstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6733625;9.182724793702679;3.0;1.0;1.0;WG-Zimmer (13qm) in zentraler Lage - unbefristet;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7498591.html;20190813-0850;20190813-1650;False
7498559;15;422.0;28.13333333333333;Altstadt;Kreuzlingerstraße, Konstanz;Kreuzlingerstraße;;Kreuzlinger Straße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.65742520000001;9.171282199999998;5.0;3.0;1.0;Gemütliches Zimmer in der Altstadt;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7498559.html;20190813-0850;20190815-0850;False
7499170;20;;;Wollmatingen;Radolfzellerstraße 81a, Konstanz;Radolfzellerstraße;81a;81a, Radolfzeller Straße, Wollmatingen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6940421;9.142245379928312;;;;Schönes Zimmer in entspannter WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7499170.html;20190813-0850;20190831-2050;False
7486637;18;440.0;24.44444444444445;Altstadt;Bodanstraße 19, Konstanz;Bodanstraße;19;denn's Biomarkt, 19, Bodanstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6580645;9.1732096;3.0;1.0;1.0;Helles ruhiges Zimmer am Bodanplatz;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7486637.html;20190813-1250;20190923-1250;False
7499531;18;458.0;25.44444444444445;Altstadt;Kanzleistrasse, Konstanz;Kanzleistrasse;;Kanzleistraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6605372;9.1739386;3.0;1.0;1.0;18qm Zimmer im Herzen der Konstanzer Altstadt;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Baden-Wuerttemberg--Konstanz.7499531.html;20190813-1250;;True
7500641;15;418.0;27.86666666666667;Petershausen-West;Adalbert-Schnatterer-Stra..., Konstanz;Adalbert-Schnatterer-Stra...;;Adalbert-Schnatterer-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6737302;9.168512800000002;2.0;1.0;0.0;WG-Zimmer in Konstanz / Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7500641.html;20190813-1650;;True
7500530;25;175.0;7.0;Fürstenberg;Sonnentauweg 1, Konstanz;Sonnentauweg;1;1, Sonnentauweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6821515;9.17008009154947;4.0;0.0;1.0;Zimmer frei;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7500530.html;20190813-1650;20190922-2050;False
7499973;25;470.0;18.8;Altstadt;Gartenstraße 7, Konstanz;Gartenstraße;7;7, Gartenstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66526035;9.17157205;3.0;0.0;2.0;Großes WG Zimmer, 1 Gehminute von der HTWG Entfernt im Paradies von Konstanz;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7499973.html;20190813-1650;;True
7499909;20;345.0;17.25;Fürstenberg;Riedstraße, Konstanz;Riedstraße;;Riedstraße, Wollmatingen, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6877117;9.1484046;4.0;2.0;1.0;Zimmer mit 20m² zur Zwischenmiete (Oktober - April);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7499909.html;20190813-1650;20191022-2050;False
6918317;15;175.0;11.666666666666664;Fürstenberg;Sonnentauweg 1, Konstanz;Sonnentauweg;1;1, Sonnentauweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6821515;9.17008009154947;4.0;0.0;2.0;WG-Zimmer bei Studentenverbindung;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.6918317.html;20190813-1650;;True
6846370;22;175.0;7.954545454545454;Fürstenberg;Sonnentauweg 1, Konstanz;Sonnentauweg;1;1, Sonnentauweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6821515;9.17008009154947;4.0;0.0;2.0;Möbliertes WG Zimmer in Top-Lage (Nähe Uni/HTWG) sowie mit guter ÖPNV-Anbindung;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.6846370.html;20190813-1650;;True
7498310;11;295.0;26.818181818181817;Dingelsdorf;Zur Mühle 8, Konstanz;Zur Mühle;8;8, Zur Mühle, Dingelsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.74046915;9.155539;3.0;1.0;1.0;Kleines aber feines Zimmer in 3er-Studenten-WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Dingelsdorf.7498310.html;20190813-2050;;True
7500916;14;359.0;25.642857142857146;Fürstenberg;Riedstraße 1, Konstanz;Riedstraße;1;1, Riedstraße, Wollmatingen, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6871755;9.14868475;3.0;1.0;1.0;Gemütliches WG-Zimmer in 3er WG in Konstanz-Fürstenberg;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7500916.html;20190813-2050;20190815-0850;False
7500815;15;454.0;30.266666666666666;Altstadt;Blarerstr. 18, Konstanz;Blarerstr.;18;18, Blarerstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.661002;9.16761355865141;4.0;1.0;2.0;1 Zimmer in wunderbarer 4er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7500815.html;20190813-2050;20190912-1250;False
7500538;26;425.0;16.346153846153847;Altstadt;Schulstrasse 10, Konstanz;Schulstrasse;10;10, Schulstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66271355;9.17026249522309;5.0;2.0;2.0;WG-Zimmer im Paradies;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7500538.html;20190813-2050;;True
5118458;10;365.0;36.5;Altstadt;Blarerstraße 18, Konstanz;Blarerstraße;18;18, Blarerstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.661002;9.16761355865141;4.0;1.0;2.0;1 Zimmer in wunderbarer 4er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.5118458.html;20190813-2050;20190822-1250;False
7501637;12;340.0;28.33333333333333;Königsbau;Jacob-Burckhardt-Straße, Konstanz;Jacob-Burckhardt-Straße;;Jacob-Burckhardt-Straße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6811087;9.1887069;4.0;2.0;1.0;Sonnenbühl ost Gruppenhäußer -  Möbliertes Zimmer für 1 Monat Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7501637.html;20190814-0850;;True
7500823;13;350.0;26.92307692307693;Litzelstetten;Torkelbergstraße, Konstanz;Torkelbergstraße;;Torkelbergstraße, Litzelstetten, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.7109621;9.1673805;4.0;2.0;1.0;Traumhaftes Zimmer in entspannter 4-er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Litzelstetten.7500823.html;20190814-0850;20190818-2050;False
6464017;20;370.0;18.5;Fürstenberg;Hardtstraße 14, Konstanz;Hardtstraße;14;14, Hardtstraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6851487;9.15239975;3.0;1.0;1.0;Großzügiges Zimmer in familiärer 3er-WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.6464017.html;20190814-0850;20190910-0850;False
7502661;24;460.0;19.166666666666668;Petershausen-West;Friedrichstraße 14, Konstanz;Friedrichstraße;14;14, Friedrichstraße, Petershausen-Ost, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.67613060000001;9.184539959088019;4.0;2.0;1.0;Schönes zentrales Zimmer in netter 4er-Wg;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7502661.html;20190814-1250;20190814-2050;False
7502673;13;285.0;21.923076923076927;Paradies;Rheingutstrasse, Konstanz;Rheingutstrasse;;Rheingutstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.666812799999995;9.1707412;4.0;1.0;1.0;Moblierters Zimmer im Paradies  zur Zwischenmiete. Nur an Studenten.;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7502673.html;20190814-1250;;True
7502498;15;310.0;20.666666666666668;Fürstenberg;Fürstenbergstraße 13, Konstanz;Fürstenbergstraße;13;13, Fürstenbergstraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68758235;9.15011724179124;3.0;0.0;0.0;15 qm Zimmer;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7502498.html;20190814-1250;;True
6849157;16;;;Altstadt;Döbelestraße 16, Konstanz;Döbelestraße;16;16, Döbelestraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6587946;9.16867427691736;;;;WG-Zimmer im Paradies;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.6849157.html;20190814-1250;20190918-1250;False
